"country","indicator","measure","Unit","Date","Value"
"Malawi","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",5.1
"Malawi","Tertiary education gross enrollment rate, %","Value","%","2016",0.8
"Malawi","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Malawi","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",2.7
"Malawi","Readiness subindex","Value","Score, 1-7 best","2016",2.4
"Malawi","Infrastructure","Value","Score, 1-7 best","2016",2.7
"Malawi","Electricity production, kWh/capita","Value","KWh/Capita","2016",138.8
"Malawi","Mobile network coverage, % pop.","Value","%","2016",99.6
"Malawi","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",4.2
"Malawi","Secure Internet servers/million pop.","Value","million pop","2016",1.1
"Malawi","Affordability","Value","Score, 1-7 best","2016",2
"Malawi","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.59
"Malawi","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",80.54
"Malawi","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",1.13
"Malawi","Skills","Value","Score, 1-7 best","2016",2.7
"Malawi","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Malawi","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",2.7
"Malawi","Secondary education gross enrollment rate, %","Value","%","2016",39.5
"Malawi","Adult literacy rate, %","Value","%","2016",65.8
"Malawi","Usage subindex","Value","Score, 1-7 best","2016",2.5
"Malawi","Individual usage","Value","Score, 1-7 best","2016",1.5
"Malawi","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",33.5
"Malawi","Individuals using Internet, %","Value","%","2016",5.8
"Malawi","Households w/ personal computer, %","Value","%","2016",5.2
"Malawi","Households w/ Internet access, %","Value","%","2016",6.2
"Malawi","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",0.1
"Malawi","Mobile broadband subs/100 pop.","Value","100 pop.","2016",4.1
"Malawi","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Malawi","Business usage","Value","Score, 1-7 best","2016",3.1
"Malawi","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Malawi","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Malawi","PCT patents, applications/million pop.","Value","million pop","2016",0
"Malawi","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Malawi","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Malawi","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Malawi","Government usage","Value","Score, 1-7 best","2016",2.8
"Malawi","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.2
"Malawi","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.17
"Malawi","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Malawi","Impact subindex","Value","Score, 1-7 best","2016",2.6
"Malawi","Economic impacts","Value","Score, 1-7 best","2016",2.5
"Malawi","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Malawi","ICT PCT patents, applications/million pop.","Value","million pop","2016",0
"Malawi","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Malawi","Social impacts","Value","Score, 1-7 best","2016",2.7
"Malawi","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Malawi","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",2.5
"Malawi","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",2.9
"Malawi","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.24
"Mali","Networked Readiness Index","Value","Score, 1-7 best","2016",2.9
"Mali","Environment subindex","Value","Score, 1-7 best","2016",3.7
"Mali","Political and regulatory environment","Value","Score, 1-7 best","2016",3.7
"Mali","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Mali","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Mali","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Mali","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Mali","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Mali","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Mali","No. procedures to enforce a contract","Value","Number","2016",36
"Mali","No. days to enforce a contract","Value","days","2016",620
"Mali","Business and innovation environment","Value","Score, 1-7 best","2016",3.6
"Mali","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Mali","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.6
"Mali","Total tax rate, % profits","Value","%","2016",48.3
"Mali","No. days to start a business","Value","days","2016",9
"Mali","No. procedures to start a business","Value","Number","2016",5
"Mali","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Mali","Tertiary education gross enrollment rate, %","Value","%","2016",6.9
"Mali","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Mali","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Mali","Readiness subindex","Value","Score, 1-7 best","2016",1.9
"Mali","Infrastructure","Value","Score, 1-7 best","2016",1.1
"Mali","Electricity production, kWh/capita","Value","KWh/Capita","2016",58.9
"Mali","Mobile network coverage, % pop.","Value","%","2016",20
"Mali","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",1.9
"Mali","Secure Internet servers/million pop.","Value","million pop","2016",1.3
"Mali","Affordability","Value","Score, 1-7 best","2016",2.3
"Mali","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.5
"Mali","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",108.35
"Mali","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",1.2
"Mali","Skills","Value","Score, 1-7 best","2016",2.4
"Mali","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Mali","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Mali","Secondary education gross enrollment rate, %","Value","%","2016",43.5
"Mali","Adult literacy rate, %","Value","%","2016",38.7
"Mali","Usage subindex","Value","Score, 1-7 best","2016",2.9
"Mali","Individual usage","Value","Score, 1-7 best","2016",2.5
"Mali","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",149.1
"Mali","Individuals using Internet, %","Value","%","2016",7
"Mali","Households w/ personal computer, %","Value","%","2016",8.2
"Mali","Households w/ Internet access, %","Value","%","2016",6.7
"Mali","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",0
"Mali","Mobile broadband subs/100 pop.","Value","100 pop.","2016",11.3
"Mali","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Mali","Business usage","Value","Score, 1-7 best","2016",3.1
"Mali","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Mali","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Mali","PCT patents, applications/million pop.","Value","million pop","2016",0
"Mali","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Mali","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Mali","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Mali","Government usage","Value","Score, 1-7 best","2016",3.2
"Mali","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.7
"Mali","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.13
"Mali","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Mali","Impact subindex","Value","Score, 1-7 best","2016",3.1
"Mali","Economic impacts","Value","Score, 1-7 best","2016",2.9
"Mali","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Mali","ICT PCT patents, applications/million pop.","Value","million pop","2016",0
"Mali","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Mali","Social impacts","Value","Score, 1-7 best","2016",3.3
"Mali","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Mali","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Mali","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Mali","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.16
"Mauritius","Networked Readiness Index","Value","Score, 1-7 best","2016",4.4
"Mauritius","Environment subindex","Value","Score, 1-7 best","2016",4.7
"Mauritius","Political and regulatory environment","Value","Score, 1-7 best","2016",4.6
"Mauritius","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Mauritius","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Mauritius","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Mauritius","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",4.9
"Mauritius","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Mauritius","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Mauritius","Software piracy rate, % software installed","Value","%","2016",55
"Mauritius","No. procedures to enforce a contract","Value","Number","2016",34
"Mauritius","No. days to enforce a contract","Value","days","2016",519
"Mauritius","Business and innovation environment","Value","Score, 1-7 best","2016",4.7
"Mauritius","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Mauritius","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.8
"Mauritius","Total tax rate, % profits","Value","%","2016",22.4
"Mauritius","No. days to start a business","Value","days","2016",6
"Mauritius","No. procedures to start a business","Value","Number","2016",5
"Mauritius","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",5.5
"Mauritius","Tertiary education gross enrollment rate, %","Value","%","2016",38.7
"Mauritius","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Mauritius","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Mauritius","Readiness subindex","Value","Score, 1-7 best","2016",5
"Mauritius","Infrastructure","Value","Score, 1-7 best","2016",4.3
"Mauritius","Electricity production, kWh/capita","Value","KWh/Capita","2016",2294.5
"Mauritius","Mobile network coverage, % pop.","Value","%","2016",99
"Mauritius","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",33
"Mauritius","Secure Internet servers/million pop.","Value","million pop","2016",154.6
"Mauritius","Affordability","Value","Score, 1-7 best","2016",5.5
"Mauritius","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.18
"Mauritius","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",42.35
"Mauritius","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Mauritius","Skills","Value","Score, 1-7 best","2016",5.3
"Mauritius","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Mauritius","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Mauritius","Secondary education gross enrollment rate, %","Value","%","2016",97.9
"Mauritius","Adult literacy rate, %","Value","%","2016",90.6
"Mauritius","Usage subindex","Value","Score, 1-7 best","2016",4.1
"Mauritius","Individual usage","Value","Score, 1-7 best","2016",4.3
"Mauritius","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",132.2
"Mauritius","Individuals using Internet, %","Value","%","2016",41.4
"Mauritius","Households w/ personal computer, %","Value","%","2016",51.3
"Mauritius","Households w/ Internet access, %","Value","%","2016",47.5
"Mauritius","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",14.6
"Mauritius","Mobile broadband subs/100 pop.","Value","100 pop.","2016",31.7
"Mauritius","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Mauritius","Business usage","Value","Score, 1-7 best","2016",3.8
"Mauritius","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Mauritius","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Mauritius","PCT patents, applications/million pop.","Value","million pop","2016",1.6
"Mauritius","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Mauritius","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Mauritius","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Mauritius","Government usage","Value","Score, 1-7 best","2016",4.3
"Mauritius","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",4.4
"Mauritius","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.47
"Mauritius","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",4.7
"Mauritius","Impact subindex","Value","Score, 1-7 best","2016",3.7
"Mauritius","Economic impacts","Value","Score, 1-7 best","2016",3.2
"Mauritius","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Mauritius","ICT PCT patents, applications/million pop.","Value","million pop","2016",0.8
"Mauritius","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Mauritius","Knowledge-intensive jobs, % workforce","Value","%","2016",20.4
"Mauritius","Social impacts","Value","Score, 1-7 best","2016",4.2
"Mauritius","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Mauritius","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Mauritius","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Mauritius","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.53
"Mozambique","Networked Readiness Index","Value","Score, 1-7 best","2016",3
"Mozambique","Environment subindex","Value","Score, 1-7 best","2016",3.3
"Mozambique","Political and regulatory environment","Value","Score, 1-7 best","2016",3.2
"Mozambique","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Mozambique","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Mozambique","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",2.6
"Mozambique","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Mozambique","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",2.9
"Mozambique","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Mozambique","No. procedures to enforce a contract","Value","Number","2016",30
"Mozambique","No. days to enforce a contract","Value","days","2016",950
"Mozambique","Business and innovation environment","Value","Score, 1-7 best","2016",3.5
"Mozambique","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Mozambique","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.2
"Mozambique","Total tax rate, % profits","Value","%","2016",36.1
"Mozambique","No. days to start a business","Value","days","2016",19
"Mozambique","No. procedures to start a business","Value","Number","2016",10
"Mozambique","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Mozambique","Tertiary education gross enrollment rate, %","Value","%","2016",6
"Mozambique","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",2.8
"Mozambique","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Mozambique","Readiness subindex","Value","Score, 1-7 best","2016",2.9
"Mozambique","Infrastructure","Value","Score, 1-7 best","2016",1.9
"Mozambique","Electricity production, kWh/capita","Value","KWh/Capita","2016",562.8
"Mozambique","Mobile network coverage, % pop.","Value","%","2016",72
"Mozambique","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",9.2
"Mozambique","Secure Internet servers/million pop.","Value","million pop","2016",1.8
"Mozambique","Affordability","Value","Score, 1-7 best","2016",4.8
"Mozambique","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.25
"Mozambique","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",39.98
"Mozambique","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",1.17
"Mozambique","Skills","Value","Score, 1-7 best","2016",2.1
"Mozambique","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",2.8
"Mozambique","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",2.5
"Mozambique","Secondary education gross enrollment rate, %","Value","%","2016",24.5
"Mozambique","Adult literacy rate, %","Value","%","2016",58.8
"Mozambique","Usage subindex","Value","Score, 1-7 best","2016",2.8
"Mozambique","Individual usage","Value","Score, 1-7 best","2016",1.9
"Mozambique","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",69.8
"Mozambique","Individuals using Internet, %","Value","%","2016",5.9
"Mozambique","Households w/ personal computer, %","Value","%","2016",7.3
"Mozambique","Households w/ Internet access, %","Value","%","2016",6.2
"Mozambique","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",0.1
"Mozambique","Mobile broadband subs/100 pop.","Value","100 pop.","2016",3
"Mozambique","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Mozambique","Business usage","Value","Score, 1-7 best","2016",3.2
"Mozambique","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Mozambique","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Mozambique","PCT patents, applications/million pop.","Value","million pop","2016",0
"Mozambique","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Mozambique","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Mozambique","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Mozambique","Government usage","Value","Score, 1-7 best","2016",3.3
"Mozambique","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.6
"Mozambique","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.31
"Mozambique","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Mozambique","Impact subindex","Value","Score, 1-7 best","2016",2.9
"Mozambique","Economic impacts","Value","Score, 1-7 best","2016",2.7
"Mozambique","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Mozambique","ICT PCT patents, applications/million pop.","Value","million pop","2016",0
"Mozambique","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Mozambique","Social impacts","Value","Score, 1-7 best","2016",3.1
"Mozambique","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Mozambique","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Mozambique","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Mozambique","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.33
"Namibia","Networked Readiness Index","Value","Score, 1-7 best","2016",3.6
"Namibia","Environment subindex","Value","Score, 1-7 best","2016",4.2
"Namibia","Political and regulatory environment","Value","Score, 1-7 best","2016",4.5
"Namibia","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Namibia","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Namibia","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Namibia","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Namibia","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Namibia","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Namibia","No. procedures to enforce a contract","Value","Number","2016",33
"Namibia","No. days to enforce a contract","Value","days","2016",460
"Namibia","Business and innovation environment","Value","Score, 1-7 best","2016",3.9
"Namibia","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",5.1
"Namibia","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.6
"Namibia","Total tax rate, % profits","Value","%","2016",21.3
"Namibia","No. days to start a business","Value","days","2016",66
"Namibia","No. procedures to start a business","Value","Number","2016",10
"Namibia","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Namibia","Tertiary education gross enrollment rate, %","Value","%","2016",9.3
"Namibia","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Namibia","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Namibia","Readiness subindex","Value","Score, 1-7 best","2016",3.6
"Namibia","Infrastructure","Value","Score, 1-7 best","2016",3.9
"Namibia","Electricity production, kWh/capita","Value","KWh/Capita","2016",567.2
"Namibia","Mobile network coverage, % pop.","Value","%","2016",100
"Namibia","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",34.5
"Namibia","Secure Internet servers/million pop.","Value","million pop","2016",22.5
"Namibia","Affordability","Value","Score, 1-7 best","2016",3.2
"Namibia","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.25
"Namibia","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",84.64
"Namibia","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",1.38
"Namibia","Skills","Value","Score, 1-7 best","2016",3.8
"Namibia","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Namibia","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",2.9
"Namibia","Secondary education gross enrollment rate, %","Value","%","2016",64.8
"Namibia","Adult literacy rate, %","Value","%","2016",81.9
"Namibia","Usage subindex","Value","Score, 1-7 best","2016",3.4
"Namibia","Individual usage","Value","Score, 1-7 best","2016",3
"Namibia","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",113.8
"Namibia","Individuals using Internet, %","Value","%","2016",14.8
"Namibia","Households w/ personal computer, %","Value","%","2016",16.5
"Namibia","Households w/ Internet access, %","Value","%","2016",17.3
"Namibia","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",1.8
"Namibia","Mobile broadband subs/100 pop.","Value","100 pop.","2016",34.2
"Namibia","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.5
"Namibia","Business usage","Value","Score, 1-7 best","2016",3.7
"Namibia","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4.9
"Namibia","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Namibia","PCT patents, applications/million pop.","Value","million pop","2016",0.2
"Namibia","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Namibia","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Namibia","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Namibia","Government usage","Value","Score, 1-7 best","2016",3.5
"Namibia","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.9
"Namibia","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.32
"Namibia","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Namibia","Impact subindex","Value","Score, 1-7 best","2016",3.2
"Namibia","Economic impacts","Value","Score, 1-7 best","2016",2.9
"Namibia","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Namibia","ICT PCT patents, applications/million pop.","Value","million pop","2016",0
"Namibia","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Namibia","Knowledge-intensive jobs, % workforce","Value","%","2016",14.6
"Namibia","Social impacts","Value","Score, 1-7 best","2016",3.5
"Namibia","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Namibia","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Namibia","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Namibia","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.33
"Nigeria","Networked Readiness Index","Value","Score, 1-7 best","2016",3.2
"Nigeria","Environment subindex","Value","Score, 1-7 best","2016",3.4
"Nigeria","Political and regulatory environment","Value","Score, 1-7 best","2016",3.2
"Nigeria","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Nigeria","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",2.9
"Nigeria","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Nigeria","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Nigeria","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Nigeria","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",3.1
"Nigeria","Software piracy rate, % software installed","Value","%","2016",81
"Nigeria","No. procedures to enforce a contract","Value","Number","2016",40
"Nigeria","No. days to enforce a contract","Value","days","2016",510
"Nigeria","Business and innovation environment","Value","Score, 1-7 best","2016",3.7
"Nigeria","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Nigeria","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2
"Nigeria","Total tax rate, % profits","Value","%","2016",33.3
"Nigeria","No. days to start a business","Value","days","2016",31
"Nigeria","No. procedures to start a business","Value","Number","2016",9
"Nigeria","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",5.2
"Nigeria","Tertiary education gross enrollment rate, %","Value","%","2016",10.4
"Nigeria","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",3.7
"Nigeria","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",2.8
"Nigeria","Readiness subindex","Value","Score, 1-7 best","2016",3.1
"Nigeria","Infrastructure","Value","Score, 1-7 best","2016",2.6
"Nigeria","Electricity production, kWh/capita","Value","KWh/Capita","2016",167.6
"Nigeria","Mobile network coverage, % pop.","Value","%","2016",99.4
"Nigeria","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",3.1
"Nigeria","Secure Internet servers/million pop.","Value","million pop","2016",2.3
"Nigeria","Affordability","Value","Score, 1-7 best","2016",4.3
"Nigeria","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.13
"Nigeria","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",70.87
"Nigeria","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Nigeria","Skills","Value","Score, 1-7 best","2016",2.4
"Nigeria","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",2.7
"Nigeria","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",2.6
"Nigeria","Secondary education gross enrollment rate, %","Value","%","2016",43.8
"Nigeria","Adult literacy rate, %","Value","%","2016",59.6
"Nigeria","Usage subindex","Value","Score, 1-7 best","2016",3.1
"Nigeria","Individual usage","Value","Score, 1-7 best","2016",2.5
"Nigeria","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",77.8
"Nigeria","Individuals using Internet, %","Value","%","2016",42.7
"Nigeria","Households w/ personal computer, %","Value","%","2016",9.1
